"014615928","0.25","-0.18","-0.95","-0.00","0.01","-0.01"
"014615932","0.24","-0.18","-0.95","-0.01","0.00","-0.00"
"014615948","0.24","-0.18","-0.95","-0.01","0.01","-0.00"
"014615952","0.24","-0.18","-0.95","-0.00","0.00","0.00"
"014615967","0.24","-0.18","-0.95","-0.00","0.00","0.00"
"014615972","0.24","-0.19","-0.95","-0.01","0.00","0.00"
"014615987","0.24","-0.19","-0.95","-0.01","0.00","-0.00"
"014615991","0.23","-0.19","-0.95","-0.01","0.00","-0.00"
"014616006","0.23","-0.19","-0.95","-0.01","0.00","-0.00"
"014616010","0.23","-0.19","-0.95","-0.01","0.01","0.00"
"014616025","0.23","-0.19","-0.95","-0.00","0.01","0.00"
"014616029","0.23","-0.20","-0.95","-0.00","0.00","0.01"
"014616045","0.23","-0.20","-0.95","-0.00","-0.00","0.00"
"014616048","0.23","-0.20","-0.95","-0.00","0.00","0.01"
"014616064","0.23","-0.20","-0.95","-0.01","0.00","0.00"
"014616068","0.23","-0.20","-0.95","-0.01","0.00","0.00"
"014616084","0.23","-0.20","-0.95","-0.02","-0.00","0.00"
"014616087","0.22","-0.20","-0.95","-0.02","-0.00","0.00"
"014616103","0.22","-0.20","-0.95","-0.02","-0.00","0.01"
"014616107","0.22","-0.21","-0.95","-0.02","-0.01","0.00"
"014616122","0.22","-0.21","-0.95","-0.01","-0.00","-0.00"
"014616127","0.22","-0.21","-0.95","-0.02","-0.00","-0.00"
"014616141","0.22","-0.21","-0.95","-0.01","0.00","0.00"
"014616146","0.22","-0.21","-0.95","-0.01","-0.00","0.00"
"014616161","0.22","-0.21","-0.95","-0.02","-0.01","0.01"
"014616165","0.22","-0.21","-0.95","-0.01","-0.01","0.01"
"014616182","0.22","-0.21","-0.95","-0.02","-0.01","0.01"
"014616186","0.22","-0.21","-0.95","-0.01","-0.01","0.00"
"014616200","0.22","-0.21","-0.95","-0.00","-0.01","0.00"
"014616203","0.22","-0.21","-0.95","-0.00","0.00","-0.00"
"014616219","0.22","-0.21","-0.95","-0.00","-0.00","-0.00"
"014616223","0.21","-0.21","-0.95","0.00","0.00","-0.00"
"014616239","0.21","-0.21","-0.95","-0.00","-0.00","-0.00"
"014616243","0.21","-0.22","-0.95","-0.00","-0.00","0.00"
"014616258","0.21","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616262","0.21","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616277","0.21","-0.22","-0.95","0.00","-0.00","-0.00"
"014616282","0.21","-0.22","-0.95","0.00","-0.00","-0.00"
"014616297","0.21","-0.22","-0.95","0.00","0.01","-0.01"
"014616301","0.21","-0.22","-0.95","0.00","0.01","-0.01"
"014616316","0.21","-0.22","-0.95","0.00","0.00","0.00"
"014616320","0.21","-0.22","-0.95","0.00","0.00","-0.00"
"014616336","0.21","-0.22","-0.95","-0.00","-0.00","0.00"
"014616339","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616355","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616359","0.21","-0.22","-0.95","-0.02","-0.01","-0.00"
"014616374","0.21","-0.22","-0.95","-0.02","-0.00","-0.00"
"014616378","0.21","-0.22","-0.95","-0.02","0.00","-0.00"
"014616393","0.21","-0.22","-0.95","-0.01","0.00","-0.00"
"014616397","0.21","-0.22","-0.95","-0.00","-0.00","-0.00"
"014616413","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616417","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616432","0.21","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616436","0.21","-0.22","-0.95","-0.02","-0.01","-0.00"
"014616452","0.21","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616456","0.21","-0.22","-0.95","-0.01","-0.00","0.00"
"014616473","0.21","-0.22","-0.95","-0.00","-0.01","0.00"
"014616477","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616490","0.21","-0.22","-0.95","-0.00","-0.00","0.00"
"014616495","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616510","0.21","-0.22","-0.95","-0.02","-0.01","-0.00"
"014616514","0.21","-0.22","-0.95","-0.02","-0.01","-0.00"
"014616529","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616533","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616548","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616552","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616568","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616572","0.21","-0.22","-0.95","-0.00","-0.01","0.01"
"014616588","0.21","-0.22","-0.95","-0.01","-0.00","0.00"
"014616592","0.21","-0.22","-0.95","-0.01","-0.00","0.00"
"014616607","0.21","-0.22","-0.95","-0.01","-0.00","0.00"
"014616611","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616626","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616630","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616646","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616650","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616665","0.21","-0.22","-0.95","-0.01","-0.01","0.01"
"014616670","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616684","0.21","-0.22","-0.95","-0.01","-0.01","0.00"
"014616688","0.21","-0.22","-0.95","-0.00","-0.00","-0.00"
"014616704","0.21","-0.22","-0.95","-0.00","-0.00","-0.00"
"014616708","0.20","-0.22","-0.95","0.00","-0.00","-0.01"
"014616723","0.20","-0.22","-0.95","0.00","0.00","-0.00"
"014616727","0.20","-0.22","-0.95","0.00","-0.00","-0.00"
"014616742","0.20","-0.22","-0.95","0.00","-0.00","-0.01"
"014616746","0.20","-0.22","-0.95","0.00","-0.00","-0.00"
"014616762","0.20","-0.22","-0.95","0.00","-0.00","-0.00"
"014616765","0.20","-0.22","-0.95","0.00","-0.00","-0.00"
"014616781","0.20","-0.22","-0.95","-0.00","-0.01","-0.00"
"014616785","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616800","0.20","-0.22","-0.95","-0.01","-0.00","-0.00"
"014616805","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616820","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616824","0.20","-0.22","-0.95","-0.00","-0.01","-0.00"
"014616839","0.20","-0.22","-0.95","0.00","-0.01","-0.01"
"014616843","0.20","-0.22","-0.95","0.00","-0.01","0.00"
"014616859","0.20","-0.22","-0.95","-0.00","-0.01","0.00"
"014616863","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616878","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014616882","0.20","-0.22","-0.95","-0.02","-0.01","0.00"
"014616897","0.20","-0.22","-0.95","-0.02","-0.01","0.00"
"014616901","0.20","-0.22","-0.95","-0.02","-0.01","0.00"
"014616918","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014616923","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014616936","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014616940","0.20","-0.22","-0.95","-0.00","-0.00","0.00"
"014616955","0.20","-0.22","-0.95","-0.00","-0.01","0.00"
"014616960","0.20","-0.22","-0.95","-0.00","-0.00","0.00"
"014616975","0.20","-0.22","-0.95","-0.00","-0.00","0.00"
"014616979","0.20","-0.22","-0.95","-0.01","-0.00","-0.00"
"014616994","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014616998","0.20","-0.22","-0.95","-0.00","-0.01","0.00"
"014617014","0.20","-0.22","-0.95","-0.00","-0.01","0.00"
"014617017","0.20","-0.22","-0.95","0.01","-0.01","0.00"
"014617033","0.20","-0.22","-0.95","0.00","-0.01","0.00"
"014617037","0.20","-0.22","-0.95","0.00","-0.01","0.00"
"014617053","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014617057","0.20","-0.22","-0.95","-0.01","-0.01","0.01"
"014617072","0.20","-0.22","-0.95","-0.02","-0.01","0.00"
"014617076","0.20","-0.22","-0.95","-0.02","-0.01","0.00"
"014617091","0.20","-0.22","-0.95","-0.02","-0.01","0.00"
"014617095","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014617110","0.20","-0.22","-0.95","-0.01","-0.01","0.01"
"014617114","0.20","-0.22","-0.95","-0.01","-0.01","0.01"
"014617131","0.20","-0.22","-0.95","-0.00","-0.01","0.01"
"014617135","0.20","-0.22","-0.95","-0.00","0.00","0.01"
"014617149","0.20","-0.22","-0.95","0.00","-0.00","0.00"
"014617153","0.20","-0.22","-0.95","0.01","0.00","-0.00"
"014617169","0.20","-0.22","-0.95","0.02","0.01","-0.00"
"014617173","0.20","-0.22","-0.95","0.02","0.00","0.00"
"014617188","0.20","-0.22","-0.95","0.02","-0.00","-0.00"
"014617192","0.20","-0.22","-0.95","0.02","-0.01","-0.00"
"014617208","0.20","-0.22","-0.95","0.01","-0.00","-0.00"
"014617211","0.20","-0.22","-0.95","0.01","-0.00","-0.01"
"014617227","0.20","-0.22","-0.95","0.01","-0.00","-0.01"
"014617230","0.20","-0.22","-0.95","0.02","-0.00","-0.01"
"014617246","0.20","-0.22","-0.95","0.01","-0.01","-0.01"
"014617250","0.20","-0.22","-0.95","0.01","-0.01","-0.00"
"014617265","0.20","-0.22","-0.95","0.00","-0.01","-0.00"
"014617269","0.20","-0.22","-0.95","-0.00","-0.01","0.00"
"014617285","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014617289","0.20","-0.22","-0.95","-0.01","-0.02","0.00"
"014617304","0.20","-0.22","-0.95","-0.01","-0.02","0.01"
"014617309","0.20","-0.22","-0.95","-0.01","-0.02","0.01"
"014617324","0.20","-0.22","-0.95","-0.01","-0.01","0.01"
"014617327","0.20","-0.22","-0.95","-0.02","-0.01","0.01"
"014617343","0.20","-0.22","-0.95","-0.02","-0.01","0.01"
"014617346","0.20","-0.22","-0.95","-0.03","-0.01","0.01"
"014617362","0.20","-0.22","-0.95","-0.03","-0.01","0.01"
"014617366","0.20","-0.22","-0.95","-0.03","-0.02","0.01"
"014617382","0.20","-0.22","-0.95","-0.02","-0.01","0.01"
"014617385","0.20","-0.22","-0.95","-0.02","-0.02","0.01"
"014617401","0.20","-0.22","-0.95","-0.02","-0.02","0.01"
"014617405","0.20","-0.22","-0.95","-0.01","-0.02","0.00"
"014617421","0.20","-0.22","-0.95","-0.01","-0.01","0.00"
"014617425","0.20","-0.22","-0.95","-0.01","-0.00","-0.00"
"014617440","0.20","-0.22","-0.95","-0.01","-0.00","-0.00"
"014617444","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014617459","0.20","-0.22","-0.95","-0.01","-0.01","-0.01"
"014617463","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014617479","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014617482","0.20","-0.22","-0.95","-0.03","-0.01","0.01"
"014617498","0.20","-0.22","-0.95","-0.03","-0.01","-0.00"
"014617502","0.20","-0.22","-0.95","-0.03","-0.01","-0.00"
"014617518","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014617522","0.20","-0.22","-0.95","-0.01","-0.02","0.00"
"014617537","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014617542","0.20","-0.22","-0.95","-0.01","-0.01","-0.01"
"014617556","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014617560","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014617576","0.20","-0.22","-0.95","-0.01","-0.01","-0.00"
"014617579","0.20","-0.22","-0.95","-0.01","-0.02","-0.00"
"014617595","0.20","-0.22","-0.95","-0.01","-0.02","-0.00"
"014617598","0.20","-0.22","-0.95","-0.01","-0.02","-0.00"
"014617614","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014617618","0.20","-0.22","-0.95","-0.01","-0.01","-0.01"
"014617634","0.20","-0.22","-0.95","-0.02","-0.01","-0.01"
"014617638","0.20","-0.22","-0.95","-0.02","-0.01","-0.00"
"014617653","0.20","-0.22","-0.95","-0.02","-0.02","0.00"
"014617657","0.20","-0.22","-0.96","-0.02","-0.01","-0.00"
"014617672","0.20","-0.22","-0.96","-0.01","-0.01","-0.00"
"014617676","0.20","-0.22","-0.96","-0.00","-0.01","-0.00"
"014617692","0.20","-0.22","-0.96","0.00","-0.01","0.01"
"014617696","0.20","-0.22","-0.96","0.00","-0.01","0.00"
"014617712","0.20","-0.22","-0.96","-0.01","-0.01","0.00"
"014617715","0.20","-0.22","-0.96","-0.02","-0.01","-0.00"
"014617730","0.20","-0.22","-0.96","-0.02","-0.01","0.00"
"014617734","0.20","-0.22","-0.96","-0.02","-0.01","0.00"
"014617750","0.20","-0.22","-0.96","-0.02","-0.01","0.00"
"014617754","0.20","-0.22","-0.96","-0.01","-0.01","0.01"
"014617770","0.20","-0.22","-0.96","-0.01","-0.01","0.01"
"014617774","0.20","-0.22","-0.96","-0.02","-0.01","0.01"
"014617789","0.20","-0.22","-0.96","-0.01","-0.01","0.00"
"014617792","0.20","-0.22","-0.96","-0.01","-0.01","-0.00"
"014617808","0.20","-0.22","-0.96","-0.02","-0.01","0.01"
"014617811","0.20","-0.22","-0.96","-0.01","-0.00","0.01"
"014617827","0.20","-0.22","-0.96","-0.01","-0.01","0.01"
"014617831","0.20","-0.22","-0.96","-0.01","-0.01","0.01"
"014617847","0.20","-0.22","-0.96","-0.01","-0.01","0.01"
"014617850","0.20","-0.22","-0.96","-0.01","-0.01","0.00"
"014617866","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014617870","0.20","-0.22","-0.96","-0.01","0.00","0.00"
"014617886","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014617890","0.20","-0.22","-0.96","-0.00","0.00","-0.00"
"014617907","0.20","-0.22","-0.96","0.00","0.00","-0.00"
"014617911","0.20","-0.22","-0.96","0.00","-0.01","-0.00"
"014617924","0.20","-0.22","-0.96","0.01","-0.01","0.00"
"014617928","0.20","-0.22","-0.96","0.00","-0.01","-0.00"
"014617944","0.20","-0.22","-0.96","0.00","-0.01","-0.00"
"014617947","0.20","-0.22","-0.96","0.00","-0.01","-0.00"
"014617963","0.20","-0.22","-0.96","0.00","-0.00","-0.00"
"014617967","0.20","-0.22","-0.96","0.00","0.00","-0.01"
"014617983","0.20","-0.22","-0.96","0.00","0.00","-0.00"
"014617987","0.20","-0.22","-0.96","0.01","0.00","-0.00"
"014618002","0.20","-0.22","-0.96","0.00","-0.00","-0.00"
"014618006","0.19","-0.22","-0.96","0.00","-0.00","-0.00"
"014618021","0.19","-0.22","-0.96","-0.00","0.00","-0.00"
"014618025","0.19","-0.22","-0.96","-0.00","-0.00","0.00"
"014618041","0.19","-0.22","-0.96","0.00","-0.00","0.00"
"014618044","0.19","-0.22","-0.96","-0.00","-0.01","0.00"
"014618060","0.19","-0.22","-0.96","-0.01","-0.01","0.00"
"014618064","0.19","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618079","0.19","-0.22","-0.96","-0.01","0.00","-0.00"
"014618083","0.20","-0.22","-0.96","-0.00","-0.00","-0.00"
"014618099","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014618103","0.20","-0.22","-0.96","0.00","-0.00","-0.00"
"014618119","0.20","-0.22","-0.96","0.00","-0.00","0.00"
"014618123","0.20","-0.22","-0.96","-0.00","-0.01","0.01"
"014618138","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014618141","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014618157","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014618160","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014618176","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014618180","0.20","-0.22","-0.96","-0.00","0.00","0.00"
"014618196","0.20","-0.22","-0.96","-0.01","-0.00","0.01"
"014618199","0.20","-0.22","-0.96","-0.01","0.00","0.01"
"014618215","0.20","-0.22","-0.96","-0.02","0.00","0.00"
"014618219","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618234","0.20","-0.22","-0.96","-0.00","0.00","-0.00"
"014618239","0.20","-0.22","-0.96","-0.00","0.00","-0.00"
"014618254","0.20","-0.22","-0.96","0.01","0.00","-0.01"
"014618257","0.20","-0.22","-0.96","0.01","-0.00","0.00"
"014618273","0.20","-0.22","-0.96","0.01","0.00","-0.00"
"014618277","0.20","-0.22","-0.96","0.01","-0.00","0.00"
"014618292","0.20","-0.22","-0.96","0.01","0.00","-0.01"
"014618296","0.20","-0.22","-0.96","0.00","0.01","-0.00"
"014618312","0.20","-0.22","-0.96","0.00","0.01","-0.01"
"014618316","0.20","-0.22","-0.96","0.00","0.00","-0.00"
"014618332","0.20","-0.22","-0.96","-0.00","0.00","-0.00"
"014618336","0.20","-0.22","-0.96","0.00","-0.00","0.00"
"014618351","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014618355","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014618370","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014618374","0.20","-0.22","-0.96","-0.01","0.00","0.00"
"014618389","0.20","-0.22","-0.96","-0.00","0.00","-0.00"
"014618393","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618409","0.20","-0.22","-0.96","0.01","0.00","-0.01"
"014618412","0.20","-0.22","-0.96","0.01","0.01","-0.00"
"014618428","0.20","-0.22","-0.96","0.01","0.00","0.00"
"014618432","0.20","-0.22","-0.96","0.01","-0.00","-0.00"
"014618448","0.20","-0.22","-0.96","0.01","0.00","-0.00"
"014618452","0.20","-0.22","-0.96","0.00","0.00","-0.00"
"014618467","0.20","-0.22","-0.96","-0.00","0.00","-0.00"
"014618474","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618486","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618490","0.20","-0.22","-0.96","-0.01","-0.01","0.00"
"014618506","0.20","-0.22","-0.96","-0.00","-0.01","0.00"
"014618509","0.20","-0.22","-0.96","-0.01","-0.01","-0.00"
"014618525","0.20","-0.22","-0.96","-0.01","-0.01","0.00"
"014618529","0.20","-0.22","-0.96","-0.01","-0.01","0.00"
"014618545","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014618549","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618564","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618568","0.20","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618583","0.20","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618588","0.20","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618603","0.20","-0.22","-0.96","-0.00","-0.00","0.00"
"014618606","0.20","-0.22","-0.96","0.00","-0.01","0.00"
"014618622","0.20","-0.22","-0.96","-0.00","-0.00","-0.00"
"014618626","0.20","-0.22","-0.96","-0.00","-0.00","-0.00"
"014618641","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618645","0.20","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618661","0.20","-0.22","-0.96","-0.00","0.01","-0.00"
"014618665","0.20","-0.22","-0.96","-0.00","-0.00","-0.00"
"014618681","0.20","-0.22","-0.96","-0.00","0.00","-0.01"
"014618684","0.20","-0.22","-0.96","-0.00","0.00","-0.01"
"014618700","0.20","-0.22","-0.96","-0.01","0.00","0.00"
"014618704","0.20","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618719","0.20","-0.22","-0.96","-0.01","-0.00","-0.00"
"014618722","0.20","-0.22","-0.96","-0.01","-0.00","0.00"
"014618738","0.20","-0.22","-0.96","-0.02","-0.01","0.00"
"014618742","0.20","-0.22","-0.96","-0.02","-0.00","-0.00"
"014618758","0.20","-0.22","-0.96","-0.01","0.00","0.00"
"014618761","0.20","-0.22","-0.96","-0.01","0.01","-0.01"
"014618777","0.20","-0.22","-0.96","-0.01","0.00","-0.00"
"014618781","0.20","-0.22","-0.96","-0.00","-0.00","-0.01"
"014618797","0.20","-0.22","-0.96","0.00","0.00","-0.01"
"014618801","0.20","-0.22","-0.95","0.00","-0.00","-0.01"
"014618816","0.20","-0.22","-0.95","0.00","0.00","-0.01"
"014618820","0.20","-0.22","-0.95","0.00","0.00","-0.01"
"014618835","0.20","-0.22","-0.95","0.01","0.01","-0.00"
"014618839","0.20","-0.22","-0.95","0.00","0.00","-0.01"
"014618854","0.20","-0.22","-0.95","0.00","0.00","-0.01"
"014618858","0.20","-0.22","-0.95","0.01","0.00","-0.01"
"014618874","0.20","-0.22","-0.95","0.01","-0.00","-0.00"
"014618878","0.20","-0.22","-0.95","0.01","0.00","-0.01"
"014618893","0.20","-0.22","-0.95","0.02","0.01","-0.00"
"014618897","0.20","-0.22","-0.95","0.02","0.01","-0.00"
"014618913","0.20","-0.22","-0.95","0.02","0.02","-0.00"
"014618916","0.20","-0.22","-0.95","0.02","0.02","-0.00"
"014618932","0.20","-0.22","-0.95","0.01","0.02","-0.00"
"014618936","0.20","-0.22","-0.95","0.01","0.01","0.00"
"014618951","0.20","-0.22","-0.95","0.01","0.01","0.00"
"014618956","0.20","-0.22","-0.95","0.01","0.00","0.00"
"014618973","0.20","-0.22","-0.95","0.00","0.00","0.00"
"014618976","0.20","-0.22","-0.95","-0.00","0.00","0.00"
"014618990","0.20","-0.22","-0.95","-0.00","0.00","0.00"
"014618994","0.20","-0.22","-0.95","-0.00","0.00","0.01"
"014619010","0.20","-0.22","-0.95","-0.00","0.00","0.00"
"014619013","0.20","-0.22","-0.95","0.00","0.01","0.00"
"014619029","0.20","-0.22","-0.95","0.00","0.01","0.00"
"014619033","0.20","-0.22","-0.95","0.00","0.01","0.01"
"014619049","0.20","-0.22","-0.95","0.01","0.01","0.00"
"014619053","0.20","-0.22","-0.95","0.00","0.00","0.01"
"014619068","0.20","-0.22","-0.95","0.01","0.00","0.01"
"014619072","0.20","-0.22","-0.95","0.00","-0.00","0.01"
"014619087","0.20","-0.22","-0.95","-0.01","0.00","0.01"
"014619091","0.20","-0.22","-0.95","-0.01","0.00","0.00"
"014619107","0.20","-0.22","-0.95","-0.01","0.00","-0.00"
"014619110","0.20","-0.22","-0.95","-0.01","0.00","0.00"
"014619126","0.20","-0.22","-0.95","-0.00","0.01","0.00"
"014619130","0.20","-0.22","-0.95","0.01","0.00","0.00"
"014619145","0.20","-0.22","-0.95","0.01","0.00","0.00"
"014619149","0.20","-0.22","-0.95","0.01","0.00","-0.00"
"014619165","0.20","-0.22","-0.95","0.01","0.00","-0.00"
"014619169","0.20","-0.22","-0.95","0.01","0.01","-0.00"
"014619184","0.20","-0.22","-0.95","0.01","0.01","-0.01"
"014619188","0.20","-0.22","-0.95","0.01","0.01","-0.01"
"014619203","0.20","-0.22","-0.95","0.01","0.01","-0.00"
"014619207","0.20","-0.22","-0.95","0.01","0.01","-0.00"
"014619223","0.20","-0.22","-0.95","0.01","0.00","-0.01"
"014619226","0.20","-0.22","-0.95","0.00","0.00","-0.00"
"014619242","0.20","-0.22","-0.95","-0.01","0.01","-0.01"
"014619246","0.20","-0.22","-0.95","-0.01","0.01","-0.00"
"014619262","0.20","-0.22","-0.95","-0.01","0.01","-0.01"
"014619265","0.20","-0.22","-0.95","-0.00","0.01","-0.01"
"014619281","0.20","-0.22","-0.95","0.00","0.01","-0.01"
"014619285","0.20","-0.22","-0.95","0.00","0.01","-0.00"
"014619300","0.20","-0.22","-0.95","0.00","0.00","-0.00"
"014619304","0.20","-0.22","-0.95","-0.00","0.01","-0.00"
